"codigounic,""COMUNA_SII"",""MANZ"",""PREDIO"",""AVALUO"",""SUP_TERR"",""ANO_CONSTR"",""SUP_CONSTR"",""UF_TRANS"",""COMUNA"",""Casas_UFPr"",""Depto_UFPr"",""IMORANCASA"",""IMORANDPTO"",""Ten_Metro"",""Ten_MetroC"""
"13101-1012-67,13101,1012,67,26373930,0,1972,76,1458,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1012-71,13101,1012,71,23945121,0,1972,69,2013,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1012-73,13101,1012,73,23945121,0,1972,69,1384,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1012-83,13101,1012,83,23945121,0,1972,69,1523,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1012-85,13101,1012,85,23945121,0,1972,69,1589,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1012-88,13101,1012,88,23945121,0,1972,69,1479,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1012-97,13101,1012,97,23945121,0,1972,69,1583,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1013-105,13101,1013,105,27974117,0,1972,70,2238,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-11,13101,1013,11,27174468,0,1972,68,2304,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-118,13101,1013,118,27174468,0,1972,68,1464,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-124,13101,1013,124,27174468,0,1972,68,1296,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-127,13101,1013,127,27174468,0,1972,68,1402,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-130,13101,1013,130,27174468,0,1972,68,1503,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-15,13101,1013,15,27974117,0,1972,70,990,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-20,13101,1013,20,27574293,0,1972,69,1909,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-23,13101,1013,23,27574293,0,1972,69,2000,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-25,13101,1013,25,27574293,0,1972,69,1603,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-28,13101,1013,28,27574293,0,1972,69,1529,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-56,13101,1013,56,27174468,0,1972,68,1276,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-65,13101,1013,65,27174468,0,1972,68,1453,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-71,13101,1013,71,27174468,0,1972,68,1478,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-72,13101,1013,72,27974117,0,1972,70,1795,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-72,13101,1013,72,27974117,0,1972,70,1462,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-76,13101,1013,76,27174468,0,1972,68,2139,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-89,13101,1013,89,27174468,0,1972,68,1243,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1013-89,13101,1013,89,27174468,0,1972,68,1874,""SANTIAGO"",16.649682832,22.8372302055,-0.00238045766915,0.305676569588,1,1"
"13101-1014-107,13101,1014,107,24146048,0,1972,67,2845,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1014-113,13101,1014,113,25227642,0,1972,70,1320,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1014-119,13101,1014,119,24146048,0,1972,67,1879,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1014-121,13101,1014,121,25227642,0,1972,70,1400,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1014-123,13101,1014,123,24146048,0,1972,67,2236,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1014-16,13101,1014,16,23785798,0,1972,66,1796,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1014-19,13101,1014,19,23785798,0,1972,66,1817,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1014-23,13101,1014,23,23785798,0,1972,66,1254,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1014-67,13101,1014,67,24146048,0,1972,67,703,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1014-80,13101,1014,80,25227642,0,1972,70,1843,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1014-87,13101,1014,87,24146048,0,1972,67,1704,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1014-89,13101,1014,89,25227642,0,1972,70,892,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1014-99,13101,1014,99,24146048,0,1972,67,1660,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1018-112,13101,1018,112,28605386,0,1972,77,1795,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-1018-26,13101,1018,26,25633150,0,1972,69,2406,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-1018-27,13101,1018,27,25633150,0,1972,69,995,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-1018-30,13101,1018,30,25633150,0,1972,69,1509,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-1018-35,13101,1018,35,25633150,0,1972,69,867,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-1018-39,13101,1018,39,25633150,0,1972,69,1324,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-1018-45,13101,1018,45,25633150,0,1972,69,1319,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-1018-54,13101,1018,54,25633150,0,1972,69,1343,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-1018-62,13101,1018,62,25633150,0,1972,69,1522,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-1018-93,13101,1018,93,25633150,0,1972,69,647,""SANTIAGO"",11.8483266764,23.466055589,0.0105250578389,0.333273613034,1,1"
"13101-1023-105,13101,1023,105,28040312,0,1972,75,1437,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-121,13101,1023,121,24675250,0,1972,66,1136,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-123,13101,1023,123,28040312,0,1972,75,2000,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-14,13101,1023,14,25049458,0,1972,67,1178,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-17,13101,1023,17,25049458,0,1972,67,1618,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-19,13101,1023,19,24301043,0,1972,65,1556,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-32,13101,1023,32,25049458,0,1972,67,1000,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-33,13101,1023,33,28040312,0,1972,75,1644,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-35,13101,1023,35,25049458,0,1972,67,1204,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-46,13101,1023,46,25049458,0,1972,67,1189,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-47,13101,1023,47,25049458,0,1972,67,1000,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-60,13101,1023,60,28040312,0,1972,75,1337,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-62,13101,1023,62,25049458,0,1972,67,1532,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-64,13101,1023,64,24675250,0,1972,66,1493,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-77,13101,1023,77,25049458,0,1972,67,398,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-8,13101,1023,8,28040312,0,1972,75,1767,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-85,13101,1023,85,24675250,0,1972,66,1531,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-9,13101,1023,9,28040312,0,1972,75,1969,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1023-99,13101,1023,99,28040312,0,1972,75,1000,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-100,13101,1024,100,24490037,0,1972,66,1547,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-11,13101,1024,11,27830046,0,1972,75,1212,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-118,13101,1024,118,24490037,0,1972,66,1202,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-118,13101,1024,118,24490037,0,1972,66,1817,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-119,13101,1024,119,27830046,0,1972,75,1692,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-15,13101,1024,15,24861251,0,1972,67,1319,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-21,13101,1024,21,24861251,0,1972,67,1325,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-41,13101,1024,41,27830046,0,1972,75,1094,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-48,13101,1024,48,24861251,0,1972,67,959,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-58,13101,1024,58,24861251,0,1972,67,1662,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-65,13101,1024,65,27830046,0,1972,75,1239,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-81,13101,1024,81,24490037,0,1972,66,2928,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-83,13101,1024,83,27830046,0,1972,75,656,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-84,13101,1024,84,24490037,0,1972,66,678,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-86,13101,1024,86,27830046,0,1972,75,1307,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1024-9,13101,1024,9,24861251,0,1972,67,1189,""SANTIAGO"",13.9000038897,23.5768357372,0.0413532210385,0.38367711365,1,0"
"13101-1025-100,13101,1025,100,24142507,0,1972,67,1750,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-103,13101,1025,103,24142507,0,1972,67,1434,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-105,13101,1025,105,24142507,0,1972,67,1392,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-107,13101,1025,107,24142507,0,1972,67,1729,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-110,13101,1025,110,24142507,0,1972,67,1647,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-118,13101,1025,118,25223957,0,1972,70,2084,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-124,13101,1025,124,24142507,0,1972,67,1692,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-128,13101,1025,128,25223957,0,1972,70,1570,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-14,13101,1025,14,23782588,0,1972,66,841,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-15,13101,1025,15,24863191,0,1972,69,1547,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-15,13101,1025,15,24863191,0,1972,69,1289,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-29,13101,1025,29,25223957,0,1972,70,1400,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-5,13101,1025,5,25223957,0,1972,70,1962,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-64,13101,1025,64,24142507,0,1972,67,1602,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-7,13101,1025,7,24863191,0,1972,69,1876,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-73,13101,1025,73,25223957,0,1972,70,1611,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1025-98,13101,1025,98,24142507,0,1972,67,1022,""SANTIAGO"",12.3170956502,20.7615021875,0.0578654272981,0.200765713209,1,0"
"13101-1097-1,13101,1097,1,41800610,0,1995,71,2046,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-115,13101,1097,115,51218534,0,1995,87,2575,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-132,13101,1097,132,40622467,0,1995,69,2411,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-134,13101,1097,134,51218534,0,1995,87,1633,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-136,13101,1097,136,40622467,0,1995,69,1834,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-144,13101,1097,144,40622467,0,1995,69,2172,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-146,13101,1097,146,50631267,0,1995,86,2103,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-147,13101,1097,147,51218534,0,1995,87,1850,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-155,13101,1097,155,51218534,0,1995,87,3015,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-156,13101,1097,156,41209733,0,1995,70,1144,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-161,13101,1097,161,41209733,0,1995,70,1593,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-165,13101,1097,165,41209733,0,1995,70,775,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-166,13101,1097,166,51218534,0,1995,87,2735,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-24,13101,1097,24,40622467,0,1995,69,2500,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-32,13101,1097,32,40622467,0,1995,69,1973,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-45,13101,1097,45,40622467,0,1995,69,2617,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-47,13101,1097,47,50631267,0,1995,86,5300,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-49,13101,1097,49,40622467,0,1995,69,2158,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-51,13101,1097,51,51218534,0,1995,87,2293,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-72,13101,1097,72,40622467,0,1995,69,1620,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-79,13101,1097,79,50631267,0,1995,86,2795,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1097-91,13101,1097,91,51218534,0,1995,87,2723,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1098-100,13101,1098,100,40457437,0,1995,67,2243,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1098-106,13101,1098,106,54212828,0,1995,90,2973,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1098-117,13101,1098,117,40457437,0,1995,67,2786,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1098-121,13101,1098,121,43473611,0,1995,72,1785,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1098-133,13101,1098,133,40457437,0,1995,67,1476,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1098-136,13101,1098,136,43473611,0,1995,72,3261,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1098-143,13101,1098,143,54212828,0,1995,90,3043,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1098-21,13101,1098,21,40457437,0,1995,67,1590,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1098-28,13101,1098,28,40457437,0,1995,67,1945,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1098-30,13101,1098,30,54212828,0,1995,90,2900,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1098-34,13101,1098,34,54212828,0,1995,90,2415,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1098-48,13101,1098,48,43473611,0,1995,72,2149,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1098-53,13101,1098,53,40457437,0,1995,67,2187,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1098-67,13101,1098,67,54212828,0,1995,90,3144,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1098-7,13101,1098,7,53133978,0,1995,88,3104,""SANTIAGO"",14.1250123689,22.2560956188,0.00557769468583,0.261497313812,1,1"
"13101-1154-10,13101,1154,10,30934225,0,2009,39,910,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-100,13101,1154,100,28570520,0,2009,36,1157,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-101,13101,1154,101,39532457,0,2009,50,1722,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-102,13101,1154,102,39345563,0,2009,49,1780,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-103,13101,1154,103,39294049,0,2009,49,1687,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-104,13101,1154,104,41142604,0,2009,52,1810,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-105,13101,1154,105,30882710,0,2009,39,1453,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-106,13101,1154,106,28725064,0,2009,36,1286,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-107,13101,1154,107,54693473,0,2009,68,1980,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-108,13101,1154,108,27011888,0,2009,34,1095,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-109,13101,1154,109,27269464,0,2009,34,1499,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-11,13101,1154,11,28570519,0,2009,36,895,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-110,13101,1154,110,21866139,0,2010,34,1210,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-112,13101,1154,112,44431459,0,2010,69,1889,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-112,13101,1154,112,44431459,0,2010,69,1899,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-113,13101,1154,113,22565320,0,2010,35,1268,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-114,13101,1154,114,29638144,0,2010,46,1643,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-115,13101,1154,115,21763108,0,2010,34,1304,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-116,13101,1154,116,28938962,0,2010,45,1644,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-117,13101,1154,117,22020683,0,2010,34,728,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-118,13101,1154,118,28570519,0,2009,36,2552,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-119,13101,1154,119,28570520,0,2009,36,1167,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-120,13101,1154,120,39532457,0,2009,50,1624,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-121,13101,1154,121,39345563,0,2009,49,1695,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-122,13101,1154,122,39294049,0,2009,49,2007,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-123,13101,1154,123,41142604,0,2009,52,1920,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-124,13101,1154,124,30882710,0,2009,39,1346,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
"13101-1154-125,13101,1154,125,28725064,0,2009,36,1365,""SANTIAGO"",16.8537266842,27.9025535561,0.00328864753578,0.503980805481,1,1"
